model_label,model_key,sigma_m_cm2_g,r_s_kpc,rho_0_msun_pc3,t_cross_gyr,viable,n_checkpoints,final_ratio,final_t_gyr,init_ratio,skipped
M2,M2_scalar_phi_massive,0.46911727854354146,0.11999999999999998,10.0,0.0006765540056947701,True,3,0.23981269650244266,0.0013301042822693922,0.3487702684316665,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.014999999999999996,10.0,inf,False,4,0.7146460982958549,0.002660238146868788,0.5785603721296028,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.01783810672504081,10.0,inf,False,4,0.8473493408795273,0.0026609418862657197,0.558657415800948,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.02121320343559642,10.0,inf,False,4,0.6662943965458078,0.002660893090396949,0.5379682637603689,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.025226892457611432,10.0,inf,False,4,0.6299658281089607,0.002660273838982602,0.5167685061023886,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.029999999999999995,10.0,inf,False,4,0.5956003061453853,0.002660476222525118,0.4953604991813157,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.03567621345008163,10.0,inf,False,4,0.5626135817354649,0.002660812300202787,0.47405614661498824,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.042426406871192826,10.0,inf,False,4,0.530991742030405,0.0026608241384615434,0.45315878316353,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.050453784915222843,10.0,inf,False,6,0.5255818666943213,0.013300631262009026,0.43294635835480116,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.05999999999999997,10.0,inf,False,7,0.4661354383591792,0.026601052236750147,0.4136577988644415,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.07135242690016323,10.0,0.05316119122283696,True,8,0.3640290920182249,0.05320352862608876,0.39548377502383614,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.08485281374238567,10.0,inf,False,5,0.5182660893198283,0.006651124292535963,0.37856230193353224,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.10090756983044573,10.0,0.016511484551810333,True,7,0.3236285178764633,0.026604686440175548,0.3629788702309376,no
M2,M2_scalar_phi_massive,0.6849213666863824,0.11999999999999998,10.0,0.0008845260691378383,True,3,0.35051594642405,0.0013305922771740739,0.3487702684316665,no
M2,M2_scalar_phi_massive,1.0,0.014999999999999996,10.0,inf,False,4,0.7146359664236175,0.0026609171834792358,0.5785603721296028,no
M2,M2_scalar_phi_massive,1.0,0.01783810672504081,10.0,inf,False,4,0.8339175022486391,0.0026602870608189804,0.558657415800948,no
M2,M2_scalar_phi_massive,1.0,0.02121320343559642,10.0,inf,False,4,0.6662546983175779,0.002661015893041702,0.5379682637603689,no
M2,M2_scalar_phi_massive,1.0,0.025226892457611432,10.0,inf,False,4,0.6299628230490559,0.002661005009595605,0.5167685061023886,no
M2,M2_scalar_phi_massive,1.0,0.029999999999999995,10.0,inf,False,4,0.5956421840099709,0.002660443111590752,0.4953604991813157,no
M2,M2_scalar_phi_massive,1.0,0.03567621345008163,10.0,inf,False,4,0.5627335049380026,0.002660737043273676,0.47405614661498824,no
M2,M2_scalar_phi_massive,1.0,0.042426406871192826,10.0,inf,False,4,0.5312499774442111,0.002660106357323906,0.45315878316353,no
M2,M2_scalar_phi_massive,1.0,0.050453784915222843,10.0,inf,False,7,0.5223586212580981,0.026601172312520138,0.43294635835480116,no
M2,M2_scalar_phi_massive,1.0,0.05999999999999997,10.0,inf,False,7,0.4761014678297281,0.02660171884912483,0.4136577988644415,no
M2,M2_scalar_phi_massive,1.0,0.07135242690016323,10.0,inf,False,7,0.3811493172565713,0.026602023305740706,0.39548377502383614,no
M2,M2_scalar_phi_massive,1.0,0.08485281374238567,10.0,0.04675129309133904,True,8,0.35598920249106053,0.05320327372638749,0.37856230193353224,no
M2,M2_scalar_phi_massive,1.0,0.10090756983044573,10.0,0.016559704636123575,True,7,0.34956262037002295,0.02660074216956381,0.3629788702309376,no
M2,M2_scalar_phi_massive,1.0,0.11999999999999998,10.0,0.006011427138554698,True,5,0.36100693084104385,0.00665047965289106,0.3487702684316665,no
M3,const_rdiss_1p05,0.004999999999999999,0.014999999999999996,10.0,inf,False,4,0.7145968362914391,0.0026604686343565053,0.5785603721296028,no
M3,const_rdiss_1p05,0.004999999999999999,0.01783810672504081,10.0,inf,False,4,0.8144816205799992,0.002660502232087462,0.558657415800948,no
M3,const_rdiss_1p05,0.004999999999999999,0.02121320343559642,10.0,inf,False,4,0.6661473191370044,0.0026607535057900492,0.5379682637603689,no
M3,const_rdiss_1p05,0.004999999999999999,0.025226892457611432,10.0,inf,False,4,0.629920601873041,0.0026601444845567356,0.5167685061023886,no
M3,const_rdiss_1p05,0.004999999999999999,0.029999999999999995,10.0,inf,False,4,0.5956820055807609,0.00266096260920983,0.4953604991813157,no
M3,const_rdiss_1p05,0.004999999999999999,0.03567621345008163,10.0,inf,False,4,0.5629226795353033,0.00266102569291403,0.47405614661498824,no
M3,const_rdiss_1p05,0.004999999999999999,0.042426406871192826,10.0,inf,False,4,0.5317118400092891,0.0026603976656051505,0.45315878316353,no
M3,const_rdiss_1p05,0.004999999999999999,0.050453784915222843,10.0,inf,False,7,0.5124497485766263,0.026601759022967207,0.43294635835480116,no
M3,const_rdiss_1p05,0.004999999999999999,0.05999999999999997,10.0,inf,False,7,0.4814158236003555,0.02660154122347815,0.4136577988644415,no
M3,const_rdiss_1p05,0.004999999999999999,0.07135242690016323,10.0,inf,False,7,0.45313566611965783,0.02660080968217263,0.39548377502383614,no
M3,const_rdiss_1p05,0.004999999999999999,0.08485281374238567,10.0,inf,False,7,0.42705390079797195,0.02660095401586481,0.37856230193353224,no
M3,const_rdiss_1p05,0.004999999999999999,0.10090756983044573,10.0,inf,False,7,0.4027753477135103,0.026601532618503215,0.3629788702309376,no
M3,const_rdiss_1p05,0.004999999999999999,0.11999999999999998,10.0,inf,False,7,0.3793564918569269,0.0266009758075822,0.3487702684316665,no
M3,const_rdiss_1p05,0.007300108075456553,0.014999999999999996,10.0,inf,False,4,0.7145889876539029,0.0026610323810924855,0.5785603721296028,no
M3,const_rdiss_1p05,0.007300108075456553,0.01783810672504081,10.0,inf,False,4,0.8148703423895224,0.002660476208290788,0.558657415800948,no
M3,const_rdiss_1p05,0.007300108075456553,0.02121320343559642,10.0,inf,False,4,0.6661371950491745,0.002660235984509615,0.5379682637603689,no
M3,const_rdiss_1p05,0.007300108075456553,0.025226892457611432,10.0,inf,False,4,0.6299040830259701,0.002660372110411587,0.5167685061023886,no
M3,const_rdiss_1p05,0.007300108075456553,0.029999999999999995,10.0,inf,False,4,0.5956584310543188,0.002660956669025923,0.4953604991813157,no
M3,const_rdiss_1p05,0.007300108075456553,0.03567621345008163,10.0,inf,False,4,0.5628897934633402,0.00266094688429821,0.47405614661498824,no
M3,const_rdiss_1p05,0.007300108075456553,0.042426406871192826,10.0,inf,False,4,0.5316661885994766,0.002660435482718129,0.45315878316353,no
M3,const_rdiss_1p05,0.007300108075456553,0.050453784915222843,10.0,inf,False,7,0.5119876048065963,0.02660072599166507,0.43294635835480116,no
M3,const_rdiss_1p05,0.007300108075456553,0.05999999999999997,10.0,inf,False,7,0.480663750478181,0.026600861025547116,0.4136577988644415,no
M3,const_rdiss_1p05,0.007300108075456553,0.07135242690016323,10.0,inf,False,7,0.45205316594430656,0.02660084610146449,0.39548377502383614,no
M3,const_rdiss_1p05,0.007300108075456553,0.08485281374238567,10.0,inf,False,7,0.4255284396359348,0.026601846506738733,0.37856230193353224,no
M3,const_rdiss_1p05,0.007300108075456553,0.10090756983044573,10.0,inf,False,7,0.40064565966631543,0.026601838631144428,0.3629788702309376,no
M3,const_rdiss_1p05,0.007300108075456553,0.11999999999999998,10.0,inf,False,7,0.37491292572140206,0.026600952399325552,0.3487702684316665,no
M3,const_rdiss_1p05,0.010658315582669208,0.014999999999999996,10.0,inf,False,4,0.7145775653447768,0.0026606436026835774,0.5785603721296028,no
M3,const_rdiss_1p05,0.010658315582669208,0.01783810672504081,10.0,inf,False,4,0.8154449376670589,0.002660857191873251,0.558657415800948,no
M3,const_rdiss_1p05,0.010658315582669208,0.02121320343559642,10.0,inf,False,4,0.6661224611605722,0.0026604075693717737,0.5379682637603689,no
M3,const_rdiss_1p05,0.010658315582669208,0.025226892457611432,10.0,inf,False,4,0.6298800496767194,0.0026605043338334333,0.5167685061023886,no
M3,const_rdiss_1p05,0.010658315582669208,0.029999999999999995,10.0,inf,False,4,0.5956241712803324,0.0026601192317761107,0.4953604991813157,no
M3,const_rdiss_1p05,0.010658315582669208,0.03567621345008163,10.0,inf,False,4,0.5628419896609091,0.002660502019902771,0.47405614661498824,no
M3,const_rdiss_1p05,0.010658315582669208,0.042426406871192826,10.0,inf,False,4,0.5315998044342573,0.0026606581522583034,0.45315878316353,no
M3,const_rdiss_1p05,0.010658315582669208,0.050453784915222843,10.0,inf,False,7,0.5113458390288665,0.02660136506556939,0.43294635835480116,no
M3,const_rdiss_1p05,0.010658315582669208,0.05999999999999997,10.0,inf,False,7,0.4796144178013323,0.026600983279012592,0.4136577988644415,no
M3,const_rdiss_1p05,0.010658315582669208,0.07135242690016323,10.0,inf,False,7,0.45054666608556015,0.026601329802763057,0.39548377502383614,no
M3,const_rdiss_1p05,0.010658315582669208,0.08485281374238567,10.0,inf,False,7,0.42341263818861435,0.02660229545403785,0.37856230193353224,no
M3,const_rdiss_1p05,0.010658315582669208,0.10090756983044573,10.0,inf,False,7,0.3977025297730404,0.026602131670562745,0.3629788702309376,no
M3,const_rdiss_1p05,0.010658315582669208,0.11999999999999998,10.0,0.03230379511967013,True,8,0.35207926577114057,0.053201335141052415,0.3487702684316665,no
M3,const_rdiss_1p05,0.015561371131161584,0.014999999999999996,10.0,inf,False,4,0.7145609241069963,0.002661003470715634,0.5785603721296028,no
M3,const_rdiss_1p05,0.015561371131161584,0.01783810672504081,10.0,inf,False,4,0.8162976512301306,0.0026600832342430006,0.558657415800948,no
M3,const_rdiss_1p05,0.015561371131161584,0.02121320343559642,10.0,inf,False,4,0.6661010445210597,0.002660962162423136,0.5379682637603689,no
M3,const_rdiss_1p05,0.015561371131161584,0.025226892457611432,10.0,inf,False,4,0.6298451281549821,0.0026603667132590186,0.5167685061023886,no
M3,const_rdiss_1p05,0.015561371131161584,0.029999999999999995,10.0,inf,False,4,0.5955743226275425,0.0026607071656649544,0.4953604991813157,no
M3,const_rdiss_1p05,0.015561371131161584,0.03567621345008163,10.0,inf,False,4,0.5627724947406253,0.0026610143717918896,0.47405614661498824,no
M3,const_rdiss_1p05,0.015561371131161584,0.042426406871192826,10.0,inf,False,4,0.5315035004687146,0.002660326296490565,0.45315878316353,no
M3,const_rdiss_1p05,0.015561371131161584,0.050453784915222843,10.0,inf,False,7,0.5104746393255363,0.026600607507289396,0.43294635835480116,no
M3,const_rdiss_1p05,0.015561371131161584,0.05999999999999997,10.0,inf,False,7,0.47817727516703074,0.026601574658578243,0.4136577988644415,no
M3,const_rdiss_1p05,0.015561371131161584,0.07135242690016323,10.0,inf,False,7,0.44848860163813825,0.026602160799639354,0.39548377502383614,no
M3,const_rdiss_1p05,0.015561371131161584,0.08485281374238567,10.0,inf,False,8,0.4126217436237445,0.05320369455926776,0.37856230193353224,no
M3,const_rdiss_1p05,0.015561371131161584,0.10090756983044573,10.0,inf,False,8,0.4153708231945278,0.05320211005922951,0.3629788702309376,no
M3,const_rdiss_1p05,0.015561371131161584,0.11999999999999998,10.0,0.022305149182542387,True,7,0.3608296345222185,0.02660122508998515,0.3487702684316665,no
M3,const_rdiss_1p05,0.02271993821195386,0.014999999999999996,10.0,inf,False,4,0.7145367327957314,0.0026606985775046296,0.5785603721296028,no
M3,const_rdiss_1p05,0.02271993821195386,0.01783810672504081,10.0,inf,False,4,0.8175765443333899,0.002660262859815969,0.558657415800948,no
M3,const_rdiss_1p05,0.02271993821195386,0.02121320343559642,10.0,inf,False,4,0.6660700020289613,0.0026607936789936858,0.5379682637603689,no
M3,const_rdiss_1p05,0.02271993821195386,0.025226892457611432,10.0,inf,False,4,0.6297944578945844,0.002660176406032735,0.5167685061023886,no
M3,const_rdiss_1p05,0.02271993821195386,0.029999999999999995,10.0,inf,False,4,0.5955020401615424,0.0026609052990747596,0.4953604991813157,no
M3,const_rdiss_1p05,0.02271993821195386,0.03567621345008163,10.0,inf,False,4,0.5626718293924616,0.002660907369337239,0.47405614661498824,no
M3,const_rdiss_1p05,0.02271993821195386,0.042426406871192826,10.0,inf,False,4,0.5313639900269254,0.002660433015945665,0.45315878316353,no
M3,const_rdiss_1p05,0.02271993821195386,0.050453784915222843,10.0,inf,False,8,0.5064651346062815,0.05320314809052956,0.43294635835480116,no
M3,const_rdiss_1p05,0.02271993821195386,0.05999999999999997,10.0,inf,False,8,0.4711867976219181,0.053203270123854396,0.4136577988644415,no
M3,const_rdiss_1p05,0.02271993821195386,0.07135242690016323,10.0,inf,False,8,0.43844757026650466,0.053203525438048495,0.39548377502383614,no
M3,const_rdiss_1p05,0.02271993821195386,0.08485281374238567,10.0,inf,False,8,0.4064583706716803,0.05320268952615565,0.37856230193353224,no
M3,const_rdiss_1p05,0.02271993821195386,0.10090756983044573,10.0,inf,False,8,0.40007350226352967,0.05320131728667334,0.3629788702309376,no
M3,const_rdiss_1p05,0.02271993821195386,0.11999999999999998,10.0,0.015264979838372402,True,7,0.3500213090765538,0.026601345966504483,0.3487702684316665,no
M3,const_rdiss_1p05,0.03317160088299166,0.014999999999999996,10.0,inf,False,4,0.7145015671548117,0.002660918926885712,0.5785603721296028,no
M3,const_rdiss_1p05,0.03317160088299166,0.01783810672504081,10.0,inf,False,4,0.8195181302862221,0.0026605337124006507,0.558657415800948,no
M3,const_rdiss_1p05,0.03317160088299166,0.02121320343559642,10.0,inf,False,4,0.6660251084898127,0.0026603800406043115,0.5379682637603689,no
M3,const_rdiss_1p05,0.03317160088299166,0.025226892457611432,10.0,inf,False,4,0.6297210505834351,0.002660699918338627,0.5167685061023886,no
M3,const_rdiss_1p05,0.03317160088299166,0.029999999999999995,10.0,inf,False,4,0.5953975452898271,0.0026606009266080277,0.4953604991813157,no
M3,const_rdiss_1p05,0.03317160088299166,0.03567621345008163,10.0,inf,False,4,0.5625264707729452,0.0026603853849689954,0.47405614661498824,no
M3,const_rdiss_1p05,0.03317160088299166,0.042426406871192826,10.0,inf,False,4,0.5311627219045485,0.0026604065536225494,0.45315878316353,no
M3,const_rdiss_1p05,0.03317160088299166,0.050453784915222843,10.0,inf,False,8,0.5045722966928252,0.05320223339279979,0.43294635835480116,no
M3,const_rdiss_1p05,0.03317160088299166,0.05999999999999997,10.0,inf,False,8,0.4674313541222655,0.05320196933829871,0.4136577988644415,no
M3,const_rdiss_1p05,0.03317160088299166,0.07135242690016323,10.0,inf,False,8,0.4329318386178817,0.05320470829086001,0.39548377502383614,no
M3,const_rdiss_1p05,0.03317160088299166,0.08485281374238567,10.0,inf,False,8,0.39860426341911903,0.053204418996319336,0.37856230193353224,no
M3,const_rdiss_1p05,0.03317160088299166,0.10090756983044573,10.0,inf,False,8,0.384431433247529,0.05320531851355374,0.3629788702309376,no
M3,const_rdiss_1p05,0.03317160088299166,0.11999999999999998,10.0,0.010381077554046984,True,6,0.35922632644652375,0.013301618682128077,0.3487702684316665,no
M3,const_rdiss_1p05,0.04843125429634986,0.014999999999999996,10.0,inf,False,4,0.7144505698057682,0.0026610694905058975,0.5785603721296028,no
M3,const_rdiss_1p05,0.04843125429634986,0.01783810672504081,10.0,inf,False,4,0.8225235390167507,0.002660556675658051,0.558657415800948,no
M3,const_rdiss_1p05,0.04843125429634986,0.02121320343559642,10.0,inf,False,4,0.6659603569060044,0.0026608454973704662,0.5379682637603689,no
M3,const_rdiss_1p05,0.04843125429634986,0.025226892457611432,10.0,inf,False,4,0.6296151770040207,0.0026610882988509434,0.5167685061023886,no
M3,const_rdiss_1p05,0.04843125429634986,0.029999999999999995,10.0,inf,False,4,0.5952470204909348,0.0026604403008727543,0.4953604991813157,no
M3,const_rdiss_1p05,0.04843125429634986,0.03567621345008163,10.0,inf,False,4,0.5623173344306803,0.0026605040987209387,0.47405614661498824,no
M3,const_rdiss_1p05,0.04843125429634986,0.042426406871192826,10.0,inf,False,4,0.5308738289409033,0.002660520782396625,0.45315878316353,no
M3,const_rdiss_1p05,0.04843125429634986,0.050453784915222843,10.0,inf,False,8,0.5025986257289335,0.053203954828614196,0.43294635835480116,no
M3,const_rdiss_1p05,0.04843125429634986,0.05999999999999997,10.0,inf,False,8,0.462820699244183,0.05320496014266596,0.4136577988644415,no
M3,const_rdiss_1p05,0.04843125429634986,0.07135242690016323,10.0,inf,False,8,0.42598804173428917,0.05320470134874065,0.39548377502383614,no
M3,const_rdiss_1p05,0.04843125429634986,0.08485281374238567,10.0,inf,False,8,0.43619620870788217,0.05320468344833275,0.37856230193353224,no
M3,const_rdiss_1p05,0.04843125429634986,0.10090756983044573,10.0,inf,False,5,0.5859608067108634,0.006651899910977042,0.3629788702309376,no
M3,const_rdiss_1p05,0.04843125429634986,0.11999999999999998,10.0,0.007233927176251396,True,6,0.3478489369388324,0.01330204316098074,0.3487702684316665,no
M3,const_rdiss_1p05,0.07071067811865475,0.014999999999999996,10.0,inf,False,4,0.714376823245011,0.0026611692910905056,0.5785603721296028,no
M3,const_rdiss_1p05,0.07071067811865475,0.01783810672504081,10.0,inf,False,4,0.8273251825092806,0.0026606879820160133,0.558657415800948,no
M3,const_rdiss_1p05,0.07071067811865475,0.02121320343559642,10.0,inf,False,4,0.6658676628678839,0.002660580732552715,0.5379682637603689,no
M3,const_rdiss_1p05,0.07071067811865475,0.025226892457611432,10.0,inf,False,4,0.6294633422964527,0.0026612841354371193,0.5167685061023886,no
M3,const_rdiss_1p05,0.07071067811865475,0.029999999999999995,10.0,inf,False,4,0.5950314150462421,0.0026607959984098666,0.4953604991813157,no
M3,const_rdiss_1p05,0.07071067811865475,0.03567621345008163,10.0,inf,False,4,0.5620186057058085,0.002660838737740495,0.47405614661498824,no
M3,const_rdiss_1p05,0.07071067811865475,0.042426406871192826,10.0,inf,False,4,0.5304624273358569,0.0026606756922283176,0.45315878316353,no
M3,const_rdiss_1p05,0.07071067811865475,0.050453784915222843,10.0,inf,False,8,0.5006220055000477,0.05320522881045502,0.43294635835480116,no
M3,const_rdiss_1p05,0.07071067811865475,0.05999999999999997,10.0,inf,False,8,0.45705102551109966,0.05320346448090739,0.4136577988644415,no
M3,const_rdiss_1p05,0.07071067811865475,0.07135242690016323,10.0,inf,False,8,0.4171700371843235,0.05320204755129296,0.39548377502383614,no
M3,const_rdiss_1p05,0.07071067811865475,0.08485281374238567,10.0,inf,False,8,0.40257987066102213,0.053202573069611604,0.37856230193353224,no
M3,const_rdiss_1p05,0.07071067811865475,0.10090756983044573,10.0,inf,False,8,0.4449978889452874,0.05320540143154314,0.3629788702309376,no
M3,const_rdiss_1p05,0.07071067811865475,0.11999999999999998,10.0,0.00472712345747275,True,5,0.35755004409355445,0.006650412220709447,0.3487702684316665,no
M3,const_rdiss_1p05,0.10323911847100017,0.014999999999999996,10.0,inf,False,4,0.7142706835489795,0.002660831434204285,0.5785603721296028,no
M3,const_rdiss_1p05,0.10323911847100017,0.01783810672504081,10.0,inf,False,4,0.835406143652693,0.00266095799940773,0.558657415800948,no
M3,const_rdiss_1p05,0.10323911847100017,0.02121320343559642,10.0,inf,False,4,0.6657359234598071,0.0026612197091676797,0.5379682637603689,no
M3,const_rdiss_1p05,0.10323911847100017,0.025226892457611432,10.0,inf,False,4,0.6292475006406796,0.0026608532861297843,0.5167685061023886,no
M3,const_rdiss_1p05,0.10323911847100017,0.029999999999999995,10.0,inf,False,4,0.5947257850544971,0.0026603615406686045,0.4953604991813157,no
M3,const_rdiss_1p05,0.10323911847100017,0.03567621345008163,10.0,inf,False,4,0.5615967185738027,0.0026602966956426844,0.47405614661498824,no
M3,const_rdiss_1p05,0.10323911847100017,0.042426406871192826,10.0,inf,False,4,0.5298828915273327,0.0026612588191470914,0.45315878316353,no
M3,const_rdiss_1p05,0.10323911847100017,0.050453784915222843,10.0,inf,False,8,0.49813723490182915,0.05320266829662869,0.43294635835480116,no
M3,const_rdiss_1p05,0.10323911847100017,0.05999999999999997,10.0,inf,False,8,0.4495549570879059,0.05320507101863155,0.4136577988644415,no
M3,const_rdiss_1p05,0.10323911847100017,0.07135242690016323,10.0,inf,False,8,0.4060585858398992,0.053205873763503705,0.39548377502383614,no
M3,const_rdiss_1p05,0.10323911847100017,0.08485281374238567,10.0,inf,False,8,0.38136636150002123,0.053207159723838125,0.37856230193353224,no
M3,const_rdiss_1p05,0.10323911847100017,0.10090756983044573,10.0,0.026786609146657224,True,8,0.34869401881089573,0.05320259826214138,0.3629788702309376,no
M3,const_rdiss_1p05,0.10323911847100017,0.11999999999999998,10.0,0.0032594574319389116,True,5,0.34556171515175255,0.0066515557351350925,0.3487702684316665,no
M3,const_rdiss_1p05,0.15073134449063294,0.014999999999999996,10.0,inf,False,4,0.7141188199497883,0.002660529613127648,0.5785603721296028,no
M3,const_rdiss_1p05,0.15073134449063294,0.01783810672504081,10.0,inf,False,4,0.850330981768656,0.0026610400115790857,0.558657415800948,no
M3,const_rdiss_1p05,0.15073134449063294,0.02121320343559642,10.0,inf,False,4,0.6655516506851689,0.0026602396032472182,0.5379682637603689,no
M3,const_rdiss_1p05,0.15073134449063294,0.025226892457611432,10.0,inf,False,4,0.6289438602872058,0.002661327143506002,0.5167685061023886,no
M3,const_rdiss_1p05,0.15073134449063294,0.029999999999999995,10.0,inf,False,4,0.5942974819937711,0.0026607798055231,0.4953604991813157,no
M3,const_rdiss_1p05,0.15073134449063294,0.03567621345008163,10.0,inf,False,4,0.5610086542770347,0.002660391683878245,0.47405614661498824,no
M3,const_rdiss_1p05,0.15073134449063294,0.042426406871192826,10.0,inf,False,4,0.529081023541845,0.0026605758307216326,0.45315878316353,no
M3,const_rdiss_1p05,0.15073134449063294,0.050453784915222843,10.0,inf,False,8,0.49227588279983875,0.053201483940970594,0.43294635835480116,no
M3,const_rdiss_1p05,0.15073134449063294,0.05999999999999997,10.0,inf,False,8,0.439709798871954,0.05320415192815767,0.4136577988644415,no
M3,const_rdiss_1p05,0.15073134449063294,0.07135242690016323,10.0,inf,False,8,0.44804050766967396,0.053205505349229076,0.39548377502383614,no
M3,const_rdiss_1p05,0.15073134449063294,0.08485281374238567,10.0,0.05070538239153935,True,8,0.36160192172115263,0.053201747012165936,0.37856230193353224,no
M3,const_rdiss_1p05,0.15073134449063294,0.10090756983044573,10.0,0.03351484082182309,True,8,0.32500528496531056,0.05320499769482375,0.3629788702309376,no
M3,const_rdiss_1p05,0.15073134449063294,0.11999999999999998,10.0,0.002318419236373737,True,4,0.36162579770038367,0.002660716505075103,0.3487702684316665,no
M3,const_rdiss_1p05,0.22007102102809875,0.014999999999999996,10.0,inf,False,4,0.7139035091987663,0.002660316312108266,0.5785603721296028,no
M3,const_rdiss_1p05,0.22007102102809875,0.01783810672504081,10.0,inf,False,4,0.8839046484928686,0.0026612116852010935,0.558657415800948,no
M3,const_rdiss_1p05,0.22007102102809875,0.02121320343559642,10.0,inf,False,4,0.6652982412834151,0.0026605438547588323,0.5379682637603689,no
M3,const_rdiss_1p05,0.22007102102809875,0.025226892457611432,10.0,inf,False,4,0.6285252584166696,0.002660106069021488,0.5167685061023886,no
M3,const_rdiss_1p05,0.22007102102809875,0.029999999999999995,10.0,inf,False,4,0.593709506146868,0.0026602944813125208,0.4953604991813157,no
M3,const_rdiss_1p05,0.22007102102809875,0.03567621345008163,10.0,inf,False,4,0.5602053035375818,0.002661389547159927,0.47405614661498824,no
M3,const_rdiss_1p05,0.22007102102809875,0.042426406871192826,10.0,inf,False,4,0.5279926708428381,0.002661706835283552,0.45315878316353,no
M3,const_rdiss_1p05,0.22007102102809875,0.050453784915222843,10.0,inf,False,8,0.4735334553776724,0.05320468592994721,0.43294635835480116,no
M3,const_rdiss_1p05,0.22007102102809875,0.05999999999999997,10.0,inf,False,8,0.4272554244064975,0.05320579537362781,0.4136577988644415,no
M3,const_rdiss_1p05,0.22007102102809875,0.07135242690016323,10.0,inf,False,8,0.40365427448009034,0.05320388723146231,0.39548377502383614,no
M3,const_rdiss_1p05,0.22007102102809875,0.08485281374238567,10.0,inf,False,8,0.3684309744337704,0.053203269462045025,0.37856230193353224,no
M3,const_rdiss_1p05,0.22007102102809875,0.10090756983044573,10.0,0.012477733799383287,True,6,0.3613207548763582,0.013300328359675154,0.3629788702309376,no
M3,const_rdiss_1p05,0.22007102102809875,0.11999999999999998,10.0,0.001573258374389422,True,4,0.3511230404420594,0.0026608392339176057,0.3487702684316665,no
M3,const_rdiss_1p05,0.3213084475562387,0.014999999999999996,10.0,inf,False,4,0.7136021365505345,0.0026605588250430867,0.5785603721296028,no
M3,const_rdiss_1p05,0.3213084475562387,0.01783810672504081,10.0,inf,False,4,1.0303748492826024,0.0026600934188056877,0.558657415800948,no
M3,const_rdiss_1p05,0.3213084475562387,0.02121320343559642,10.0,inf,False,4,0.6649606009805946,0.0026603055364874595,0.5379682637603689,no
M3,const_rdiss_1p05,0.3213084475562387,0.025226892457611432,10.0,inf,False,4,0.6279600460033784,0.002661442556900479,0.5167685061023886,no
M3,const_rdiss_1p05,0.3213084475562387,0.029999999999999995,10.0,inf,False,4,0.5929211629519968,0.002661745150073612,0.4953604991813157,no
M3,const_rdiss_1p05,0.3213084475562387,0.03567621345008163,10.0,inf,False,4,0.559141876265313,0.0026605003684626685,0.47405614661498824,no
M3,const_rdiss_1p05,0.3213084475562387,0.042426406871192826,10.0,inf,False,4,0.5265655496256788,0.0026604215513811773,0.45315878316353,no
M3,const_rdiss_1p05,0.3213084475562387,0.050453784915222843,10.0,inf,False,8,0.5030039827595664,0.0532086760364488,0.43294635835480116,no
M3,const_rdiss_1p05,0.3213084475562387,0.05999999999999997,10.0,inf,False,8,0.4116822539348384,0.05320322581797389,0.4136577988644415,no
M3,const_rdiss_1p05,0.3213084475562387,0.07135242690016323,10.0,inf,False,8,0.382288102350929,0.05320735519596795,0.39548377502383614,no
M3,const_rdiss_1p05,0.3213084475562387,0.08485281374238567,10.0,0.023967389475759247,True,7,0.3586656037310484,0.0266076297522425,0.37856230193353224,no
M3,const_rdiss_1p05,0.3213084475562387,0.10090756983044573,10.0,0.014910652837775925,True,7,0.3219715442427026,0.026608214293551383,0.3629788702309376,no
M3,const_rdiss_1p05,0.3213084475562387,0.11999999999999998,10.0,0.0010812716601932154,True,3,0.3601484674911234,0.0013303592343898501,0.3487702684316665,no
M3,const_rdiss_1p05,0.46911727854354146,0.014999999999999996,10.0,inf,False,4,0.7131884596697335,0.002660617620490691,0.5785603721296028,no
M3,const_rdiss_1p05,0.46911727854354146,0.01783810672504081,10.0,inf,False,4,0.6803804538810267,0.002660116594512548,0.558657415800948,no
M3,const_rdiss_1p05,0.46911727854354146,0.02121320343559642,10.0,inf,False,4,0.6645305434233968,0.002660298126096063,0.5379682637603689,no
M3,const_rdiss_1p05,0.46911727854354146,0.025226892457611432,10.0,inf,False,4,0.6272271077710825,0.002660675279337143,0.5167685061023886,no
M3,const_rdiss_1p05,0.46911727854354146,0.029999999999999995,10.0,inf,False,4,0.5919074706767656,0.002660161922124936,0.4953604991813157,no
M3,const_rdiss_1p05,0.46911727854354146,0.03567621345008163,10.0,inf,False,4,0.5577821486717895,0.002661326487319985,0.47405614661498824,no
M3,const_rdiss_1p05,0.46911727854354146,0.042426406871192826,10.0,inf,False,4,0.5247553689274339,0.002662290643495157,0.45315878316353,no
M3,const_rdiss_1p05,0.46911727854354146,0.050453784915222843,10.0,inf,False,8,0.4928104133236663,0.05320181009653006,0.43294635835480116,no
