scan_point_id,model,requested_source_time_gyr,source_run_dir,status,selected_snapshot_idx,selected_source_time_gyr,direct_output_dir,direct_mass_chi2,direct_mass_ratio,direct_ratio_pull,direct_inner_pull,direct_outer_pull,direct_t_evo_phys_gyr,direct_vmax_kms,direct_max_cooling_code,direct_steps,flag_dissipation
M1_eta0p1_sigma1_vstar1,M1_dark_photon_massive,0.1,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma1_vstar1\M1_eta0p1_sigma1_vstar1,complete,10,0.1000020610198656,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M1_eta0p1_sigma1_vstar1\t0p1_n192,0.007208518755721292,0.36237161542639124,-0.08227486162660427,-0.07796550183652878,0.03361397446151703,0.001145061097168588,5.328844477385728,2.966196511882904e-30,4748,True
M2_eta0p1_sigma0p1_vstar1,M2_scalar_phi_massive,0.0,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma0p1_vstar1\M2_eta0p1_sigma0p1_vstar1,complete,0,0.0,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma0p1_vstar1\t0_n192,2.0537183485219077e-16,0.3641816620708522,-1.4151107053838144e-08,-1.1871541140689737e-08,8.027349861386495e-09,0.0,5.343777930616317,2.3669364122029162e-31,0,True
M2_eta0p1_sigma0p1_vstar1,M2_scalar_phi_massive,0.01,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma0p1_vstar1\M2_eta0p1_sigma0p1_vstar1,complete,1,0.0100054342928832,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma0p1_vstar1\t0p01_n192,1.1432699991151675e-06,0.3641624161129496,-0.0008748304194066743,-0.0010692379511116692,4.5057484068167515e-07,0.00011274419161802825,5.3435232234486465,2.3659563916558787e-31,475,True
M2_eta0p1_sigma0p1_vstar1,M2_scalar_phi_massive,0.02,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma0p1_vstar1\M2_eta0p1_sigma0p1_vstar1,complete,2,0.0200049434725589,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma0p1_vstar1\t0p02_n192,4.038011252862802e-06,0.3641453583529359,-0.0016501831473023846,-0.0020094453370963624,1.1861285111174369e-05,0.0002254929298375401,5.343291014680799,2.365036519156316e-31,950,True
M2_eta0p1_sigma0p1_vstar1,M2_scalar_phi_massive,0.03,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma0p1_vstar1\M2_eta0p1_sigma0p1_vstar1,complete,3,0.0300145173658421,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma0p1_vstar1\t0p03_n192,8.124707076039094e-06,0.36412995165710016,-0.002350487503471383,-0.002850176005915273,3.469598455091891e-05,0.0003384213045457481,5.343076050377619,2.364162261623704e-31,1425,True
M2_eta0p1_sigma0p1_vstar1,M2_scalar_phi_massive,0.04,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma0p1_vstar1\M2_eta0p1_sigma0p1_vstar1,complete,4,0.0400016964728777,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma0p1_vstar1\t0p04_n192,1.3115024185030423e-05,0.3641157118538944,-0.00299775128555098,-0.0036208802793075198,6.5193465564591e-05,0.0004511599136680325,5.342873496832562,2.3633221091547004e-31,1898,True
M2_eta0p1_sigma0p1_vstar1,M2_scalar_phi_massive,0.05,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma0p1_vstar1\M2_eta0p1_sigma0p1_vstar1,complete,5,0.0500033585756728,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma0p1_vstar1\t0p05_n192,1.882621112395279e-05,0.36410236377622857,-0.0036044820885438138,-0.004337717446310091,0.0001020709553685708,0.0005641227507709991,5.342680115708139,2.3625055862133045e-31,2372,True
M2_eta0p1_sigma0p1_vstar1,M2_scalar_phi_massive,0.1,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma0p1_vstar1\M2_eta0p1_sigma0p1_vstar1,complete,10,0.1000098142805806,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma0p1_vstar1\t0p1_n192,5.4665654844857226e-05,0.3640444714660192,-0.006235950734423906,-0.007385187401561,0.0003530749051998823,0.0011297781811454547,5.3418060430591545,2.3586695171232717e-31,4739,True
M2_eta0p1_sigma10_vstar1,M2_scalar_phi_massive,0.0,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma10_vstar1\M2_eta0p1_sigma10_vstar1,complete,0,0.0,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma10_vstar1\t0_n192,2.0537183485219077e-16,0.3641816620708522,-1.4151107053838144e-08,-1.1871541140689737e-08,8.027349861386495e-09,0.0,5.343777930616317,2.3669364122029144e-29,0,True
M2_eta0p1_sigma10_vstar1,M2_scalar_phi_massive,0.01,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma10_vstar1\M2_eta0p1_sigma10_vstar1,complete,1,0.0100018401613025,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma10_vstar1\t0p01_n192,0.0005860891075601974,0.3636559769328736,-0.023894793150133008,-0.02010128485631486,0.013491755063203761,0.00011318730900940339,5.339800818221828,2.3539243843633144e-29,475,True
M2_eta0p1_sigma10_vstar1,M2_scalar_phi_massive,0.02,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma10_vstar1\M2_eta0p1_sigma10_vstar1,complete,2,0.0200186247508624,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma10_vstar1\t0p02_n192,0.00236434079561163,0.36312629698857674,-0.0479711542545361,-0.0403218409728281,0.0271751713182013,0.00022760199625460794,5.335798577028133,2.3408706102985373e-29,951,True
M2_eta0p1_sigma10_vstar1,M2_scalar_phi_massive,0.03,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma10_vstar1\M2_eta0p1_sigma10_vstar1,complete,3,0.0300026913116173,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma10_vstar1\t0p03_n192,0.005339064754938001,0.36259646967982745,-0.07205421374314004,-0.06055852346828518,0.04088679481543099,0.00034272490852203303,5.331781585820169,2.3277746803468252e-29,1425,True
M2_eta0p1_sigma10_vstar1,M2_scalar_phi_massive,0.04,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma10_vstar1\M2_eta0p1_sigma10_vstar1,complete,4,0.0400174267498252,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma10_vstar1\t0p04_n192,0.009535853134266468,0.36206413076614397,-0.09625143709238929,-0.08093132778507979,0.05464406021893359,0.00045930373302657763,5.327732058530214,2.314617570368139e-29,1901,True
M2_eta0p1_sigma10_vstar1,M2_scalar_phi_massive,0.05,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma10_vstar1\M2_eta0p1_sigma10_vstar1,complete,5,0.0500149521096747,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma10_vstar1\t0p05_n192,0.01496606201270167,0.36153008297306155,-0.1205263367779536,-0.10144743623885248,0.06837016669034551,0.0005767988275199743,5.323671646290216,2.3014833600374284e-29,2375,True
M2_eta0p1_sigma10_vstar1,M2_scalar_phi_massive,0.1,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma10_vstar1\M2_eta0p1_sigma10_vstar1,complete,10,0.1000057132235286,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma10_vstar1\t0p1_n192,0.061956896380980966,0.3587993660188813,-0.24464983469523802,-0.20811254109948363,0.13655060094374064,0.0011814539206793273,5.30319003855929,2.2362967757004764e-29,4749,True
M2_eta0p1_sigma1_vstar1,M2_scalar_phi_massive,0.0,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma1_vstar1\M2_eta0p1_sigma1_vstar1,complete,0,0.0,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma1_vstar1\t0_n192,2.0537183485219077e-16,0.3641816620708522,-1.4151107053838144e-08,-1.1871541140689737e-08,8.027349861386495e-09,0.0,5.343777930616317,2.3669364122029152e-30,0,True
M2_eta0p1_sigma1_vstar1,M2_scalar_phi_massive,0.01,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma1_vstar1\M2_eta0p1_sigma1_vstar1,complete,1,0.0100219240216586,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma1_vstar1\t0p01_n192,6.465400237415897e-05,0.36400950590782266,-0.0078252942888122,-0.007324899242359346,0.003316602699064578,0.00011306671018097249,5.34237072676003,2.3625270835653985e-30,476,True
M2_eta0p1_sigma1_vstar1,M2_scalar_phi_massive,0.02,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma1_vstar1\M2_eta0p1_sigma1_vstar1,complete,2,0.0200118724820268,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma1_vstar1\t0p02_n192,0.0002613647050710995,0.3638357523397885,-0.015723183744911017,-0.014748521366356206,0.006621617821743712,0.00022612542511206502,5.340946936934222,2.35808194543933e-30,951,True
M2_eta0p1_sigma1_vstar1,M2_scalar_phi_massive,0.03,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma1_vstar1\M2_eta0p1_sigma1_vstar1,complete,3,0.0300170938759945,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma1_vstar1\t0p03_n192,0.0005960251250338422,0.3636596383872103,-0.023728363407554687,-0.022302346376973824,0.009931287485282296,0.00033971736902043814,5.339500410360498,2.3535818724081763e-30,1426,True
M2_eta0p1_sigma1_vstar1,M2_scalar_phi_massive,0.04,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma1_vstar1\M2_eta0p1_sigma1_vstar1,complete,4,0.0400107793525032,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma1_vstar1\t0p04_n192,0.0010729082854907099,0.36348170988744716,-0.03181602248769874,-0.02996069664549127,0.013238766634681572,0.00045354548598762733,5.338035860136251,2.3490412179401413e-30,1900,True
M2_eta0p1_sigma1_vstar1,M2_scalar_phi_massive,0.05,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma1_vstar1\M2_eta0p1_sigma1_vstar1,complete,5,0.050010699236377,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma1_vstar1\t0p05_n192,0.0017002764758250416,0.363300754874629,-0.04004125034307027,-0.03773070948899424,0.016633401254168116,0.0005678232863947936,5.336549090583575,2.34443417855818e-30,2375,True
M2_eta0p1_sigma1_vstar1,M2_scalar_phi_massive,0.1,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma1_vstar1\M2_eta0p1_sigma1_vstar1,complete,10,0.1000020610198656,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M2_eta0p1_sigma1_vstar1\t0p1_n192,0.007208518755721292,0.36237161542639124,-0.08227486162660427,-0.07796550183652878,0.03361397446151703,0.001145061097168588,5.328844477385728,2.3206554510635785e-30,4748,True
