model,eta_B,vmax_phys_kms,vstar_over_vmax,vstar_kms,sigma_m_100_target,sigma_m_100_kms,min_cooling_time_gyr_initial_state,local_dynamical_time_gyr_initial_state,cooling_to_dynamical_time_initial_state,cosmic_age_at_lens_gyr,cooling_to_cosmic_age_initial_state,cooling_min_shell_index_initial_state,m_chi_GeV,m_mediator_keV,born_controlled
M1_dark_photon_massive,0.0999999999999999,5.343777930616317,74.98942093324558,400.726812612775,6.309573444801933,6.309573444801934,inf,,inf,6.37,inf,-1,0.1900160757616608,0.0848761656271829,True
M1_dark_photon_massive,0.0999999999999999,5.343777930616317,74.98942093324558,400.726812612775,7.079457843841379,7.07945784384138,inf,,inf,6.37,inf,-1,0.1828620895349409,0.0816806311575873,True
M1_dark_photon_massive,0.0999999999999999,5.343777930616317,74.98942093324558,400.726812612775,7.943282347242816,7.943282347242812,inf,,inf,6.37,inf,-1,0.1759774464084137,0.0786054065590954,True
M1_dark_photon_massive,0.0999999999999999,5.343777930616317,74.98942093324558,400.726812612775,8.912509381337454,8.912509381337449,inf,,inf,6.37,inf,-1,0.169352005783073,0.0756459622404219,True
M1_dark_photon_massive,0.0999999999999999,5.343777930616317,74.98942093324558,400.726812612775,10.0,9.999999999999996,inf,,inf,6.37,inf,-1,0.1629760088471131,0.0727979391465562,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.1,0.0999999999999999,inf,,inf,6.37,inf,-1,0.9018725562185242,0.5372056584759058,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.11220184543019636,0.1122018454301963,inf,,inf,6.37,inf,-1,0.8679176194081422,0.5169802019388857,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.12589254117941673,0.1258925411794166,inf,,inf,6.37,inf,-1,0.8352410646993635,0.497516221171297,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.14125375446227545,0.1412537544622754,inf,,inf,6.37,inf,-1,0.8037947618068388,0.4787850470874076,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.15848931924611134,0.1584893192461112,inf,,inf,6.37,inf,-1,0.7735323925203139,0.4607590899746051,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.1778279410038923,0.1778279410038923,inf,,inf,6.37,inf,-1,0.7444093824811361,0.4434117988556744,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.19952623149688797,0.1995262314968879,inf,,inf,6.37,inf,-1,0.7163828355273356,0.4267176223810615,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.22387211385683395,0.2238721138568338,inf,,inf,6.37,inf,-1,0.6894114705105704,0.4106519711935176,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.251188643150958,0.2511886431509579,inf,,inf,6.37,inf,-1,0.6634555604918748,0.3951911817096916,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.28183829312644537,0.281838293126445,inf,,inf,6.37,inf,-1,0.6384768742266507,0.3803124812653224,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.31622776601683794,0.3162277660168379,inf,,inf,6.37,inf,-1,0.6144386198527109,0.3659939545726944,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.35481338923357547,0.3548133892335752,inf,,inf,6.37,inf,-1,0.5913053906984335,0.3522145114409461,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.3981071705534972,0.3981071705534972,inf,,inf,6.37,inf,-1,0.5690431131312038,0.3389538557116912,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.44668359215096315,0.446683592150963,inf,,inf,6.37,inf,-1,0.5476189963693324,0.3261924553641933,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.5011872336272722,0.5011872336272718,inf,,inf,6.37,inf,-1,0.5270014841835197,0.313911513746062,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.5623413251903491,0.5623413251903489,inf,,inf,6.37,inf,-1,0.5071602084167326,0.302092941887095,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.6309573444801932,0.6309573444801932,inf,,inf,6.37,inf,-1,0.4880659442540277,0.2907193318554872,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.7079457843841379,0.7079457843841379,inf,,inf,6.37,inf,-1,0.4696905671764381,0.279773931117162,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.7943282347242815,0.794328234724281,inf,,inf,6.37,inf,-1,0.4520070115355188,0.2692406178604565,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,0.8912509381337456,0.891250938133745,inf,,inf,6.37,inf,-1,0.4349892306875346,0.2591038772498187,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,1.0,0.9999999999999998,inf,,inf,6.37,inf,-1,0.4186121586285715,0.2493487785735365,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,1.1220184543019633,1.122018454301963,inf,,inf,6.37,inf,-1,0.4028516730740619,0.2399609532518411,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,1.2589254117941673,1.258925411794167,inf,,inf,6.37,inf,-1,0.3876845599283414,0.2309265736729917,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,1.4125375446227544,1.412537544622754,inf,,inf,6.37,inf,-1,0.3730884790919067,0.2222323328261679,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,1.5848931924611136,1.5848931924611125,inf,,inf,6.37,inf,-1,0.3590419315560066,0.2138654247011712,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,1.7782794100389228,1.7782794100389223,inf,,inf,6.37,inf,-1,0.3455242277361026,0.2058135254260654,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,1.9952623149688795,1.9952623149688795,inf,,inf,6.37,inf,-1,0.3325154569975541,0.198064775114973,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,2.2387211385683394,2.2387211385683385,inf,,inf,6.37,inf,-1,0.3199964583286429,0.1906077603992908,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,2.51188643150958,2.51188643150958,inf,,inf,6.37,inf,-1,0.3079487921177393,0.1834314976165942,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,2.8183829312644537,2.8183829312644533,inf,,inf,6.37,inf,-1,0.2963547129930412,0.1765254166324689,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,3.1622776601683795,3.1622776601683773,inf,,inf,6.37,inf,-1,0.285197143684879,0.1698793452714401,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,3.548133892335755,3.548133892335752,inf,,inf,6.37,inf,-1,0.274459649872089,0.1634834943340676,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,3.9810717055349722,3.981071705534968,inf,,inf,6.37,inf,-1,0.2641264159754049,0.1573284431781383,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,4.466835921509632,4.466835921509631,inf,,inf,6.37,inf,-1,0.254182221862213,0.1514051258427174,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,5.011872336272722,5.011872336272721,inf,,inf,6.37,inf,-1,0.2446124204283586,0.1457048176946206,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,5.623413251903491,5.623413251903489,inf,,inf,6.37,inf,-1,0.2354029160239835,0.1402191225776374,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,6.309573444801933,6.30957344480193,inf,,inf,6.37,inf,-1,0.2265401436916172,0.1349399604455797,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,7.079457843841379,7.079457843841377,inf,,inf,6.37,inf,-1,0.2180110491859408,0.129859555460937,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,7.943282347242816,7.94328234724281,inf,,inf,6.37,inf,-1,0.2098030697457946,0.12497042454161,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,8.912509381337454,8.912509381337454,inf,,inf,6.37,inf,-1,0.2019041155901073,0.1202653663388534,True
M1_dark_photon_massive,0.1,5.343777930616317,86.59643233600653,462.75210398726085,10.0,9.999999999999996,inf,,inf,6.37,inf,-1,0.1943025521104919,0.1157374506301912,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.1,0.1,inf,,inf,6.37,inf,-1,1.0743517826753888,0.8533789295679396,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.11220184543019636,0.1122018454301963,inf,,inf,6.37,inf,-1,1.0339031110295636,0.821249747424637,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.12589254117941673,0.1258925411794167,inf,,inf,6.37,inf,-1,0.9949773065342332,0.7903302088633716,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.14125375446227545,0.1412537544622753,inf,,inf,6.37,inf,-1,0.9575170341951024,0.7605747715609978,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.15848931924611134,0.1584893192461113,inf,,inf,6.37,inf,-1,0.9214671176444968,0.7319396078343093,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.1778279410038923,0.1778279410038922,inf,,inf,6.37,inf,-1,0.8867744578704226,0.704382540084919,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.19952623149688797,0.1995262314968879,inf,,inf,6.37,inf,-1,0.8533879550054266,0.6778629786745984,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.22387211385683395,0.2238721138568339,inf,,inf,6.37,inf,-1,0.8212584330600561,0.652341862139574,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.251188643150958,0.2511886431509579,inf,,inf,6.37,inf,-1,0.7903385674900577,0.6277815996557146,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.28183829312644537,0.2818382931264452,inf,,inf,6.37,inf,-1,0.7605828154906251,0.604146015669871,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.31622776601683794,0.3162277660168376,inf,,inf,6.37,inf,-1,0.731947348915025,0.5814002966158099,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.35481338923357547,0.3548133892335753,inf,,inf,6.37,inf,-1,0.7043899897187945,0.5595109396362592,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.3981071705534972,0.398107170553497,inf,,inf,6.37,inf,-1,0.6778701478344251,0.5384457032355371,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.44668359215096315,0.4466835921509631,inf,,inf,6.37,inf,-1,0.6523487613850238,0.5181735597900784,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.5011872336272722,0.5011872336272724,inf,,inf,6.37,inf,-1,0.6277882391488949,0.4986646498469093,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.5623413251903491,0.5623413251903493,inf,,inf,6.37,inf,-1,0.6041524051902921,0.4798902381427568,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.6309573444801932,0.6309573444801934,inf,,inf,6.37,inf,-1,0.5814064455747894,0.4618226712790098,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.7079457843841379,0.7079457843841378,inf,,inf,6.37,inf,-1,0.5595168570907848,0.4444353369901936,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.7943282347242815,0.794328234724281,inf,,inf,6.37,inf,-1,0.5384513979016067,0.4277026249459586,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,0.8912509381337456,0.8912509381337451,inf,,inf,6.37,inf,-1,0.5181790400555376,0.41159988902885,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,1.0,1.0,inf,,inf,6.37,inf,-1,0.4986699237838068,0.3961034110322975,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,1.1220184543019633,1.1220184543019631,inf,,inf,6.37,inf,-1,0.4798953135192336,0.381190365725351,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,1.2589254117941673,1.2589254117941668,inf,,inf,6.37,inf,-1,0.4618275555707415,0.3668387872327081,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,1.4125375446227544,1.412537544622754,inf,,inf,6.37,inf,-1,0.4444400373914012,0.3530275366805118,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,1.5848931924611136,1.5848931924611136,inf,,inf,6.37,inf,-1,0.4277071483800048,0.3397362710602646,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,1.7782794100389228,1.778279410038922,inf,,inf,6.37,inf,-1,0.4116042421584379,0.3269454132649965,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,1.9952623149688795,1.995262314968879,inf,,inf,6.37,inf,-1,0.3961076002692832,0.3146361232535513,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,2.2387211385683394,2.2387211385683385,inf,,inf,6.37,inf,-1,0.3811943972401884,0.3027902703005213,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,2.51188643150958,2.511886431509581,inf,,inf,6.37,inf,-1,0.3668426669635371,0.2913904062909533,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,2.8183829312644537,2.8183829312644537,inf,,inf,6.37,inf,-1,0.3530312703419053,0.2804197400204924,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,3.1622776601683795,3.162277660168379,inf,,inf,6.37,inf,-1,0.3397398641516456,0.26986211246311,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,3.548133892335755,3.548133892335754,inf,,inf,6.37,inf,-1,0.3269488710787376,0.2597019729699854,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,3.9810717055349722,3.9810717055349736,inf,,inf,6.37,inf,-1,0.314639450882771,0.2499243563644848,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,4.466835921509632,4.466835921509629,inf,,inf,6.37,inf,-1,0.3027934726465854,0.2405148608995011,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,5.011872336272722,5.011872336272721,inf,,inf,6.37,inf,-1,0.291393488070694,0.2314596270446841,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,5.623413251903491,5.623413251903489,inf,,inf,6.37,inf,-1,0.2804227057731563,0.2227453170723197,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,6.309573444801933,6.3095734448019325,inf,,inf,6.37,inf,-1,0.2698649665570438,0.2143590954117877,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,7.079457843841379,7.079457843841379,inf,,inf,6.37,inf,-1,0.2597047196090704,0.2062886097436615,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,7.943282347242816,7.943282347242812,inf,,inf,6.37,inf,-1,0.2499269995943288,0.1985219728056035,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,8.912509381337454,8.912509381337456,inf,,inf,6.37,inf,-1,0.2405174046133971,0.1910477448832568,True
M1_dark_photon_massive,0.1,5.343777930616317,100.0,534.3777930616317,10.0,9.999999999999991,inf,,inf,6.37,inf,-1,0.2314620749893453,0.1838549169603445,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.1,0.0999999999999998,2.191226379003192e+26,5.983746100421977e-05,3.661964164637041e+30,6.37,3.4399158226109766e+25,0,0.000163020682704,1.294905616081733e-10,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.11220184543019636,0.1122018454301961,1.952932565950005e+26,5.983746100421977e-05,3.2637289971449205e+30,6.37,3.065828204003148e+25,0,0.000156883056116,1.2461532307626587e-10,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.12589254117941673,0.1258925411794165,1.7405529815148848e+26,5.983746100421977e-05,2.9088015305197194e+30,6.37,2.7324222629747016e+25,0,0.0001509765073245,1.1992363422124463e-10,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.14125375446227545,0.1412537544622751,1.551269477646629e+26,5.983746100421977e-05,2.5924720929205744e+30,6.37,2.4352739052537344e+25,0,0.0001452923363951,1.1540858451274999e-10,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.15848931924611134,0.1584893192461109,1.3825703772508036e+26,5.983746100421977e-05,2.310543184901017e+30,6.37,2.170440152670021e+25,0,0.0001398221709407,1.1106352359756174e-10,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.1778279410038923,0.1778279410038919,1.232217145760705e+26,5.983746100421977e-05,2.059273781141564e+30,6.37,1.934406822230306e+25,0,0.0001345579537891,1.0688205150409243e-10,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.19952623149688797,0.1995262314968874,1.0982146871437149e+26,5.983746100421977e-05,1.835329689316644e+30,6.37,1.724041895045078e+25,0,0.0001294919311158,1.0285800921567609e-10,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.22387211385683395,0.2238721138568334,9.787848701890934e+25,5.983746100421977e-05,1.6357393073881743e+30,6.37,1.536553956340806e+25,0,0.0001246166410228,9.898546959876628e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.251188643150958,0.2511886431509574,8.723429337871461e+25,5.983746100421977e-05,1.457854192251954e+30,6.37,1.369455155081862e+25,0,0.0001199249025479,9.525872867268167e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.28183829312644537,0.2818382931264447,7.774764581121377e+25,5.983746100421977e-05,1.2993139165067678e+30,6.37,1.2205281916988033e+25,0,0.0001154098050877,9.167229720804078e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.31622776601683794,0.3162277660168371,6.929266226693445e+25,5.983746100421977e-05,1.1580147470168876e+30,6.37,1.0877968958702425e+25,0,0.0001110646982186,8.82208926415098e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.35481338923357547,0.3548133892335746,6.175715025119011e+25,5.983746100421977e-05,1.0320817296515132e+30,6.37,9.6950000394333e+24,0,0.0001068831819014,8.489943129495546e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.3981071705534972,0.3981071705534963,5.504111809783986e+25,5.983746100421977e-05,9.198438097826096e+29,6.37,8.640677880351627e+24,0,0.0001028590970542,8.170302088754188e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.44668359215096315,0.446683592150962,4.905544814063006e+25,5.983746100421977e-05,8.198116584052696e+29,6.37,7.701012266974891e+24,0,9.898651648091562e-05,7.862695332974204e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.5011872336272722,0.5011872336272709,4.372071417590784e+25,5.983746100421977e-05,7.306579096466782e+29,6.37,6.863534407520853e+24,0,9.525973614037388e-05,7.566669778865052e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.5623413251903491,0.5623413251903479,3.896612752515521e+25,5.983746100421977e-05,6.511995474274435e+29,6.37,6.117131479616202e+24,0,9.167326674520542e-05,7.281789401438269e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.6309573444801932,0.6309573444801919,3.4728597712233745e+25,5.983746100421977e-05,5.803822075569794e+29,6.37,5.451899169895407e+24,0,8.82218256762075e-05,7.007634591773082e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.7079457843841379,0.707945784384136,3.0951895291097773e+25,5.983746100421977e-05,5.172661869612922e+29,6.37,4.85901024977987e+24,0,8.490032920148128e-05,6.743801538961741e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.7943282347242815,0.7943282347242794,2.7585905715208355e+25,5.983746100421977e-05,4.610139743941171e+29,6.37,4.330597443517795e+24,0,8.170388498844944e-05,6.489901635324225e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,0.8912509381337456,0.8912509381337439,2.4585964347948494e+25,5.983746100421977e-05,4.108791371715234e+29,6.37,3.859649034214834e+24,0,7.86277848977917e-05,6.245560904016248e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,1.0,0.9999999999999972,2.191226379003192e+25,5.983746100421977e-05,3.661964164637042e+29,6.37,3.4399158226109767e+24,0,7.566749804868402e-05,6.010419448187449e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,1.1220184543019633,1.1220184543019611,1.952932565950005e+25,5.983746100421977e-05,3.2637289971449205e+29,6.37,3.065828204003148e+24,0,7.28186641451272e-05,5.784130920878445e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,1.2589254117941673,1.258925411794165,1.7405529815148847e+25,5.983746100421977e-05,2.9088015305197187e+29,6.37,2.7324222629747014e+24,0,7.00770870535352e-05,5.566362014875924e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,1.4125375446227544,1.412537544622752,1.5512694776466286e+25,5.983746100421977e-05,2.592472092920574e+29,6.37,2.435273905253734e+24,0,6.743872862212298e-05,5.356791971774371e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,1.5848931924611136,1.58489319246111,1.3825703772508032e+25,5.983746100421977e-05,2.310543184901016e+29,6.37,2.1704401526700205e+24,0,6.489970273299075e-05,5.155112109521318e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,1.7782794100389228,1.7782794100389183,1.2322171457607053e+25,5.983746100421977e-05,2.059273781141564e+29,6.37,1.9344068222303064e+24,0,6.24562695781434e-05,4.9610253677502127e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,1.9952623149688795,1.9952623149688749,1.0982146871437149e+25,5.983746100421977e-05,1.835329689316644e+29,6.37,1.724041895045078e+24,0,6.010483015101419e-05,4.7742458702312256e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,2.2387211385683394,2.238721138568335,9.787848701890934e+24,5.983746100421977e-05,1.6357393073881745e+29,6.37,1.536553956340806e+24,0,5.7841920945379226e-05,4.594498503795508e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,2.51188643150958,2.5118864315095752,8.723429337871457e+24,5.983746100421977e-05,1.4578541922519534e+29,6.37,1.3694551550818613e+24,0,5.566420885385442e-05,4.421518513112688e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,2.8183829312644537,2.818382931264448,7.774764581121374e+24,5.983746100421977e-05,1.299313916506767e+29,6.37,1.2205281916988027e+24,0,5.356848625846082e-05,4.2550511107247393e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,3.1622776601683795,3.1622776601683715,6.929266226693445e+24,5.983746100421977e-05,1.1580147470168878e+29,6.37,1.0877968958702424e+24,0,5.155166630602718e-05,4.094851101761837e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,3.548133892335755,3.548133892335746,6.175715025119011e+24,5.983746100421977e-05,1.0320817296515131e+29,6.37,9.695000039433298e+23,0,4.961077836147049e-05,3.940682522787406e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,3.9810717055349722,3.981071705534962,5.504111809783986e+24,5.983746100421977e-05,9.198438097826098e+28,6.37,8.640677880351627e+23,0,4.774296363225787e-05,3.7923182942404595e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,4.466835921509632,4.466835921509624,4.905544814063004e+24,5.983746100421977e-05,8.198116584052694e+28,6.37,7.701012266974889e+23,0,4.594547095760452e-05,3.649539885963238e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,5.011872336272722,5.011872336272709,4.372071417590783e+24,5.983746100421977e-05,7.30657909646678e+28,6.37,6.863534407520853e+23,0,4.42156527562059e-05,3.512136995321531e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,5.623413251903491,5.623413251903477,3.896612752515521e+24,5.983746100421977e-05,6.511995474274435e+28,6.37,6.117131479616203e+23,0,4.255096112653513e-05,3.3799072374435767e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,6.309573444801933,6.309573444801913,3.4728597712233747e+24,5.983746100421977e-05,5.803822075569795e+28,6.37,5.451899169895408e+23,0,4.09489440939618e-05,3.2526558471212587e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,7.079457843841379,7.079457843841358,3.0951895291097774e+24,5.983746100421977e-05,5.172661869612922e+28,6.37,4.85901024977987e+23,0,3.9407241999164445e-05,3.130195391934549e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,7.943282347242816,7.943282347242794,2.7585905715208346e+24,5.983746100421977e-05,4.610139743941169e+28,6.37,4.3305974435177934e+23,0,3.792358402251696e-05,3.012345496176623e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,8.912509381337454,8.912509381337433,2.458596434794849e+24,5.983746100421977e-05,4.108791371715232e+28,6.37,3.8596490342148334e+23,0,3.649578483932975e-05,2.8989325751730347e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1,0.5343777930616317,10.0,9.999999999999975,2.191226379003192e+24,5.983746100421977e-05,3.6619641646370416e+28,6.37,3.4399158226109764e+23,0,3.512174140101885e-05,2.7897895796035943e-11,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1154781984689458,0.6170898484456836,0.1,0.0999999999999998,1.6406883907499946e+26,5.983746100421977e-05,2.7419084353099343e+30,6.37,2.575648965070635e+25,0,0.0001965201936484,2.0816254564274428e-10,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1154781984689458,0.6170898484456836,0.11220184543019636,0.1122018454301962,1.4622650674410775e+26,5.983746100421977e-05,2.443728465246809e+30,6.37,2.2955495564224137e+25,0,0.0001891213314574,2.003253561919156e-10,True
M2_scalar_phi_massive,0.1,5.343777930616317,0.1154781984689458,0.6170898484456836,0.12589254117941673,0.1258925411794165,1.3032451131570652e+26,5.983746100421977e-05,2.177975287195357e+30,6.37,2.04591069569398e+25,0,0.0001820010317933,1.9278323201471023e-10,True
